RT,BPI,TIC,Species,Parts
28.789,1102,33727,Alnus_japonica,barks
28.792,2201,34364,Alnus_japonica,barks
28.806,1691,33256,Alnus_japonica,barks
28.819,1222,29228,Alnus_japonica,barks
28.822,1797,31974,Alnus_japonica,barks
28.836,1501,30475,Alnus_japonica,barks
28.849,1347,32963,Alnus_japonica,barks
28.853,1525,29992,Alnus_japonica,barks
28.872,1523,29905,Alnus_japonica,barks
28.885,1909,34279,Alnus_japonica,barks
28.899,1673,30971,Alnus_japonica,barks
28.912,1591,31751,Alnus_japonica,barks
28.926,1298,32236,Alnus_japonica,barks
28.929,1475,31783,Alnus_japonica,barks
28.933,2098,34205,Alnus_japonica,barks
28.946,1428,28941,Alnus_japonica,barks
28.949,1641,33309,Alnus_japonica,barks
28.969,1356,28516,Alnus_japonica,barks
28.972,1580,31900,Alnus_japonica,barks
28.985,1672,31172,Alnus_japonica,barks
28.999,1248,29435,Alnus_japonica,barks
29.002,1526,31725,Alnus_japonica,barks
29.016,1443,31756,Alnus_japonica,barks
29.019,1191,32161,Alnus_japonica,barks
29.023,1440,31840,Alnus_japonica,barks
29.026,1273,31855,Alnus_japonica,barks
29.029,1938,31957,Alnus_japonica,barks
29.043,1303,29135,Alnus_japonica,barks
29.046,1888,32225,Alnus_japonica,barks
29.065,1932,36799,Alnus_japonica,barks
29.079,1809,29639,Alnus_japonica,barks
29.092,1489,28296,Alnus_japonica,barks
29.096,1604,30629,Alnus_japonica,barks
29.109,1597,30003,Alnus_japonica,barks
29.123,1480,27503,Alnus_japonica,barks
29.126,1768,30812,Alnus_japonica,barks
29.139,1874,30011,Alnus_japonica,barks
29.153,1283,29052,Alnus_japonica,barks
29.156,1912,32087,Alnus_japonica,barks
29.176,1630,28705,Alnus_japonica,barks
29.189,1255,28257,Alnus_japonica,barks
29.192,1737,29228,Alnus_japonica,barks
29.206,1169,27149,Alnus_japonica,barks
29.209,2133,30614,Alnus_japonica,barks
29.223,1576,28397,Alnus_japonica,barks
29.236,1495,27237,Alnus_japonica,barks
29.24,1950,32850,Alnus_japonica,barks
29.253,1991,31212,Alnus_japonica,barks
29.272,1394,26941,Alnus_japonica,barks
29.276,1207,30270,Alnus_japonica,barks
29.279,1440,30921,Alnus_japonica,barks
29.283,1530,32712,Alnus_japonica,barks
29.296,1786,30275,Alnus_japonica,barks
29.309,1356,27833,Alnus_japonica,barks
29.313,1645,31280,Alnus_japonica,barks
29.326,1619,29717,Alnus_japonica,barks
29.34,1585,27052,Alnus_japonica,barks
29.353,1729,29604,Alnus_japonica,barks
29.372,1513,28037,Alnus_japonica,barks
29.386,1645,30358,Alnus_japonica,barks
29.399,1621,28107,Alnus_japonica,barks
29.413,1755,29368,Alnus_japonica,barks
29.426,1819,26382,Alnus_japonica,barks
29.44,1616,29361,Alnus_japonica,barks
29.453,1320,30867,Alnus_japonica,barks
29.462,1968,34978,Alnus_japonica,barks
29.476,1886,29393,Alnus_japonica,barks
29.489,1572,28074,Alnus_japonica,barks
29.502,2170,29885,Alnus_japonica,barks
29.516,1589,25812,Alnus_japonica,barks
29.529,1376,27980,Alnus_japonica,barks
29.533,1625,31187,Alnus_japonica,barks
29.546,1797,26951,Alnus_japonica,barks
29.565,1243,28332,Alnus_japonica,barks
29.569,1361,28032,Alnus_japonica,barks
29.572,1755,29082,Alnus_japonica,barks
29.586,1172,28776,Alnus_japonica,barks
29.589,1458,30621,Alnus_japonica,barks
29.593,1548,29355,Alnus_japonica,barks
29.606,1429,27085,Alnus_japonica,barks
29.609,1876,31320,Alnus_japonica,barks
29.623,1817,27699,Alnus_japonica,barks
29.636,1342,27527,Alnus_japonica,barks
29.64,1647,29673,Alnus_japonica,barks
29.653,1323,24912,Alnus_japonica,barks
29.662,1695,31399,Alnus_japonica,barks
29.676,1959,28391,Alnus_japonica,barks
29.689,1805,27751,Alnus_japonica,barks
29.703,1798,27807,Alnus_japonica,barks
29.716,1420,27451,Alnus_japonica,barks
29.719,1725,28930,Alnus_japonica,barks
29.733,1523,29295,Alnus_japonica,barks
29.746,1335,28024,Alnus_japonica,barks
29.75,1212,25973,Alnus_japonica,barks
29.753,1710,30316,Alnus_japonica,barks
29.772,1590,30192,Alnus_japonica,barks
29.786,1839,28795,Alnus_japonica,barks
29.799,1537,27123,Alnus_japonica,barks
29.813,1804,29625,Alnus_japonica,barks
29.826,1646,26404,Alnus_japonica,barks
29.839,1412,27493,Alnus_japonica,barks
29.843,1432,28217,Alnus_japonica,barks
29.846,1707,32030,Alnus_japonica,barks
29.866,1406,25532,Alnus_japonica,barks
29.869,1599,29188,Alnus_japonica,barks
29.882,1331,26665,Alnus_japonica,barks
29.886,1449,28738,Alnus_japonica,barks
29.889,1576,28062,Alnus_japonica,barks
29.903,1260,24139,Alnus_japonica,barks
29.906,1655,30574,Alnus_japonica,barks
29.919,1632,25697,Alnus_japonica,barks
29.933,1438,26734,Alnus_japonica,barks
29.936,1941,28779,Alnus_japonica,barks
29.95,1633,28349,Alnus_japonica,barks
29.969,1454,27942,Alnus_japonica,barks
29.972,1562,28397,Alnus_japonica,barks
29.986,1666,28870,Alnus_japonica,barks
0.025,1916,30578,Alnus_japonica,twigs
0.039,1229,24568,Alnus_japonica,twigs
0.042,1561,27701,Alnus_japonica,twigs
0.056,2001,26355,Alnus_japonica,twigs
0.069,2013,27254,Alnus_japonica,twigs
0.082,1398,26486,Alnus_japonica,twigs
0.086,1251,27532,Alnus_japonica,twigs
0.089,1689,29608,Alnus_japonica,twigs
0.102,1469,24550,Alnus_japonica,twigs
0.106,1550,27786,Alnus_japonica,twigs
0.125,1739,27518,Alnus_japonica,twigs
0.138,1372,24743,Alnus_japonica,twigs
0.142,1365,26297,Alnus_japonica,twigs
0.145,1791,27064,Alnus_japonica,twigs
0.159,1585,24517,Alnus_japonica,twigs
0.172,1790,26134,Alnus_japonica,twigs
0.185,1507,25135,Alnus_japonica,twigs
0.199,2320,27105,Alnus_japonica,twigs
0.212,1494,24810,Alnus_japonica,twigs
0.215,1870,28093,Alnus_japonica,twigs
0.235,1468,24588,Alnus_japonica,twigs
0.238,2058,28732,Alnus_japonica,twigs
0.251,1295,25163,Alnus_japonica,twigs
0.255,1720,27909,Alnus_japonica,twigs
0.268,1948,25215,Alnus_japonica,twigs
0.282,1536,26517,Alnus_japonica,twigs
0.295,1429,25370,Alnus_japonica,twigs
0.298,1968,26884,Alnus_japonica,twigs
0.312,1806,26095,Alnus_japonica,twigs
0.331,1533,25420,Alnus_japonica,twigs
0.344,1418,25730,Alnus_japonica,twigs
0.348,1415,26175,Alnus_japonica,twigs
0.351,1988,28056,Alnus_japonica,twigs
0.364,1190,24712,Alnus_japonica,twigs
0.368,1321,26086,Alnus_japonica,twigs
0.371,1723,26492,Alnus_japonica,twigs
0.385,1841,25363,Alnus_japonica,twigs
0.398,1615,24690,Alnus_japonica,twigs
0.411,1556,23336,Alnus_japonica,twigs
0.431,1518,24800,Alnus_japonica,twigs
0.444,1783,25507,Alnus_japonica,twigs
0.457,1762,27659,Alnus_japonica,twigs
0.471,1480,22953,Alnus_japonica,twigs
0.474,2118,27652,Alnus_japonica,twigs
0.487,1367,24462,Alnus_japonica,twigs
0.491,1375,25485,Alnus_japonica,twigs
0.494,1587,25040,Alnus_japonica,twigs
0.508,1741,24224,Alnus_japonica,twigs
0.527,1518,25193,Alnus_japonica,twigs
0.54,2096,26609,Alnus_japonica,twigs
0.553,2008,25718,Alnus_japonica,twigs
0.567,1537,25475,Alnus_japonica,twigs
0.58,1289,24918,Alnus_japonica,twigs
0.584,1648,26100,Alnus_japonica,twigs
0.597,1238,23895,Alnus_japonica,twigs
0.6,1833,28427,Alnus_japonica,twigs
0.62,1493,29103,Alnus_japonica,twigs
0.623,1657,26391,Alnus_japonica,twigs
0.636,1567,23353,Alnus_japonica,twigs
0.65,1574,26295,Alnus_japonica,twigs
0.663,2021,45853,Alnus_japonica,twigs
0.676,3146,66092,Alnus_japonica,twigs
0.7,2122,48676,Alnus_japonica,twigs
0.719,1461,92063,Alnus_japonica,twigs
0.723,2400,135906,Alnus_japonica,twigs
0.756,2620,135702,Alnus_japonica,twigs
0.789,26775,281839,Alnus_japonica,twigs
0.829,52200,348115,Alnus_japonica,twigs
0.863,17374,287510,Alnus_japonica,twigs
0.896,5243,124222,Alnus_japonica,twigs
0.935,3305,85407,Alnus_japonica,twigs
0.959,3335,71864,Alnus_japonica,twigs
0.972,3214,63724,Alnus_japonica,twigs
0.986,2710,57100,Alnus_japonica,twigs
1.005,1703,48832,Alnus_japonica,twigs
1.018,867,40255,Alnus_japonica,twigs
1.022,1297,43517,Alnus_japonica,twigs
1.025,1274,42510,Alnus_japonica,twigs
1.029,948,39784,Alnus_japonica,twigs
1.032,1290,37281,Alnus_japonica,twigs
1.036,1151,37048,Alnus_japonica,twigs
1.039,941,36484,Alnus_japonica,twigs
1.042,1473,35083,Alnus_japonica,twigs
1.046,1031,37684,Alnus_japonica,twigs
1.049,1392,40962,Alnus_japonica,twigs
1.053,948,48087,Alnus_japonica,twigs
1.056,869,58979,Alnus_japonica,twigs
1.06,1275,72843,Alnus_japonica,twigs
1.063,1962,91181,Alnus_japonica,twigs
1.077,1615,95682,Alnus_japonica,twigs
1.106,1476,74306,Alnus_japonica,twigs
1.109,1738,65770,Alnus_japonica,twigs
1.123,1380,57358,Alnus_japonica,twigs
1.126,1185,58269,Alnus_japonica,twigs
1.13,1223,57370,Alnus_japonica,twigs
1.133,1241,55956,Alnus_japonica,twigs
1.137,1181,57135,Alnus_japonica,twigs
1.14,986,52181,Alnus_japonica,twigs
1.144,1281,51757,Alnus_japonica,twigs
1.147,1349,55693,Alnus_japonica,twigs
1.151,1412,54877,Alnus_japonica,twigs
1.154,1292,55309,Alnus_japonica,twigs
1.158,1658,53745,Alnus_japonica,twigs
1.171,1432,47510,Alnus_japonica,twigs
1.174,1092,54512,Alnus_japonica,twigs
1.178,1355,51700,Alnus_japonica,twigs
1.181,1634,53956,Alnus_japonica,twigs
1.195,2653,50049,Alnus_japonica,twigs
1.214,3629,63991,Alnus_japonica,twigs
1.227,2916,52121,Alnus_japonica,twigs
1.241,2000,46900,Alnus_japonica,twigs
1.254,1151,44221,Alnus_japonica,twigs
1.258,1029,48494,Alnus_japonica,twigs
1.261,1377,48169,Alnus_japonica,twigs
1.264,1414,44870,Alnus_japonica,twigs
1.268,1799,47874,Alnus_japonica,twigs
1.281,1146,41429,Alnus_japonica,twigs
1.285,1048,40117,Alnus_japonica,twigs
1.288,1126,42248,Alnus_japonica,twigs
1.292,925,40185,Alnus_japonica,twigs
1.295,1198,45091,Alnus_japonica,twigs
1.299,1210,40419,Alnus_japonica,twigs
1.302,1423,41944,Alnus_japonica,twigs
1.305,1706,41955,Alnus_japonica,twigs
1.325,1393,38036,Alnus_japonica,twigs
1.328,1803,43627,Alnus_japonica,twigs
1.342,1111,41282,Alnus_japonica,twigs
1.345,1827,48551,Alnus_japonica,twigs
1.358,1835,45442,Alnus_japonica,twigs
1.372,1693,50293,Alnus_japonica,twigs
1.385,2108,59633,Alnus_japonica,twigs
1.424,3203,64390,Alnus_japonica,twigs
1.458,1142,44293,Alnus_japonica,twigs
1.461,1502,48365,Alnus_japonica,twigs
1.475,1286,42916,Alnus_japonica,twigs
1.478,1289,42051,Alnus_japonica,twigs
1.481,1345,46440,Alnus_japonica,twigs
1.485,1266,43021,Alnus_japonica,twigs
1.488,1364,47196,Alnus_japonica,twigs
1.492,2219,46722,Alnus_japonica,twigs
1.521,4221,48254,Alnus_japonica,twigs
1.534,3944,50698,Alnus_japonica,twigs
1.548,1846,48884,Alnus_japonica,twigs
1.561,1199,43117,Alnus_japonica,twigs
1.565,1572,46960,Alnus_japonica,twigs
1.578,1488,41964,Alnus_japonica,twigs
1.582,1424,45663,Alnus_japonica,twigs
1.585,1537,46539,Alnus_japonica,twigs
1.598,1158,43527,Alnus_japonica,twigs
1.602,1500,47984,Alnus_japonica,twigs
1.621,1980,44926,Alnus_japonica,twigs
1.634,2844,47232,Alnus_japonica,twigs
1.648,2639,48012,Alnus_japonica,twigs
1.661,2644,55511,Alnus_japonica,twigs
1.685,3968,58365,Alnus_japonica,twigs
1.698,3743,55204,Alnus_japonica,twigs
1.717,2044,51314,Alnus_japonica,twigs
1.731,1627,45673,Alnus_japonica,twigs
1.754,1312,41205,Alnus_japonica,twigs
1.757,1810,43384,Alnus_japonica,twigs
1.771,1541,39070,Alnus_japonica,twigs
1.784,1186,37995,Alnus_japonica,twigs
1.788,1227,39714,Alnus_japonica,twigs
1.791,1480,38825,Alnus_japonica,twigs
1.795,1791,42150,Alnus_japonica,twigs
1.814,1215,42741,Alnus_japonica,twigs
1.817,1532,41207,Alnus_japonica,twigs
1.831,1682,38911,Alnus_japonica,twigs
1.844,1492,41373,Alnus_japonica,twigs
1.847,1250,43034,Alnus_japonica,twigs
1.851,1617,43221,Alnus_japonica,twigs
1.864,1122,41836,Alnus_japonica,twigs
1.868,1427,44291,Alnus_japonica,twigs
1.871,1218,46270,Alnus_japonica,twigs
1.875,1380,46372,Alnus_japonica,twigs
1.878,1786,44894,Alnus_japonica,twigs
1.892,1293,42385,Alnus_japonica,twigs
1.895,1834,46547,Alnus_japonica,twigs
1.914,1408,52530,Alnus_japonica,twigs
1.918,1951,51100,Alnus_japonica,twigs
1.941,2272,47708,Alnus_japonica,twigs
1.954,3113,53422,Alnus_japonica,twigs
1.978,6335,60485,Alnus_japonica,twigs
2.001,4014,55746,Alnus_japonica,twigs
2.02,1595,51156,Alnus_japonica,twigs
2.034,2214,49692,Alnus_japonica,twigs
2.047,1912,48504,Alnus_japonica,twigs
2.071,1612,42504,Alnus_japonica,twigs
2.084,1485,38545,Alnus_japonica,twigs
2.087,1577,40133,Alnus_japonica,twigs
2.107,1177,46850,Alnus_japonica,twigs
2.11,1955,42891,Alnus_japonica,twigs
2.124,1653,43049,Alnus_japonica,twigs
2.137,1309,40480,Alnus_japonica,twigs
2.141,1540,43549,Alnus_japonica,twigs
2.154,1460,43117,Alnus_japonica,twigs
2.157,1349,44352,Alnus_japonica,twigs
2.161,1689,51580,Alnus_japonica,twigs
2.184,5152,57839,Alnus_japonica,twigs
2.213,1998,52126,Alnus_japonica,twigs
2.227,1624,48273,Alnus_japonica,twigs
2.24,1734,45844,Alnus_japonica,twigs
2.254,1222,41671,Alnus_japonica,twigs
2.257,1589,41820,Alnus_japonica,twigs
2.27,961,39611,Alnus_japonica,twigs
2.274,1277,45278,Alnus_japonica,twigs
2.277,1468,46042,Alnus_japonica,twigs
2.281,1487,48375,Alnus_japonica,twigs
2.284,1153,43981,Alnus_japonica,twigs
2.288,1199,44537,Alnus_japonica,twigs
2.291,1214,41585,Alnus_japonica,twigs
2.295,1675,46856,Alnus_japonica,twigs
2.314,1722,44789,Alnus_japonica,twigs
2.337,6444,54742,Alnus_japonica,twigs
2.351,5661,62191,Alnus_japonica,twigs
2.364,3452,63731,Alnus_japonica,twigs
2.403,2722,73050,Alnus_japonica,twigs
2.437,1946,49265,Alnus_japonica,twigs
2.45,1569,49244,Alnus_japonica,twigs
2.463,1629,54411,Alnus_japonica,twigs
2.487,3720,62209,Alnus_japonica,twigs
2.526,1866,50420,Alnus_japonica,twigs
2.539,1474,42886,Alnus_japonica,twigs
2.543,1582,46758,Alnus_japonica,twigs
2.556,926,46951,Alnus_japonica,twigs
2.56,1738,52448,Alnus_japonica,twigs
2.573,1337,51291,Alnus_japonica,twigs
2.576,1210,57755,Alnus_japonica,twigs
2.58,1960,61568,Alnus_japonica,twigs
2.599,3156,63534,Alnus_japonica,twigs
2.613,2770,56696,Alnus_japonica,twigs
2.626,4103,62092,Alnus_japonica,twigs
2.639,13490,89448,Alnus_japonica,twigs
2.663,20234,103065,Alnus_japonica,twigs
2.702,3228,63149,Alnus_japonica,twigs
2.715,2770,55842,Alnus_japonica,twigs
2.749,2892,61582,Alnus_japonica,twigs
2.762,2611,59276,Alnus_japonica,twigs
2.776,2636,58207,Alnus_japonica,twigs
2.805,1878,57888,Alnus_japonica,twigs
2.818,1448,49002,Alnus_japonica,twigs
2.822,1372,57608,Alnus_japonica,twigs
2.825,1304,56163,Alnus_japonica,twigs
2.829,1515,54243,Alnus_japonica,twigs
2.842,1227,48643,Alnus_japonica,twigs
2.845,2451,58682,Alnus_japonica,twigs
2.869,2188,57660,Alnus_japonica,twigs
2.888,1838,50085,Alnus_japonica,twigs
2.901,1245,49351,Alnus_japonica,twigs
2.905,1928,53652,Alnus_japonica,twigs
2.918,1473,51612,Alnus_japonica,twigs
2.922,1911,59286,Alnus_japonica,twigs
2.935,1667,56150,Alnus_japonica,twigs
2.949,1260,67396,Alnus_japonica,twigs
2.952,2601,73609,Alnus_japonica,twigs
2.966,2631,62273,Alnus_japonica,twigs
2.985,1873,70684,Alnus_japonica,twigs
3.008,1878,57164,Alnus_japonica,twigs
3.022,3954,59833,Alnus_japonica,twigs
3.035,5589,68481,Alnus_japonica,twigs
3.058,4907,68024,Alnus_japonica,twigs
3.088,1535,59334,Alnus_japonica,twigs
3.101,1540,60771,Alnus_japonica,twigs
3.115,2347,63978,Alnus_japonica,twigs
3.128,3193,67891,Alnus_japonica,twigs
3.151,2427,67042,Alnus_japonica,twigs
3.165,1505,63876,Alnus_japonica,twigs
3.184,8077,74149,Alnus_japonica,twigs
3.207,23997,94752,Alnus_japonica,twigs
3.231,15260,78749,Alnus_japonica,twigs
3.254,4073,64367,Alnus_japonica,twigs
3.283,2005,66901,Alnus_japonica,twigs
3.297,2056,68621,Alnus_japonica,twigs
3.32,3846,78773,Alnus_japonica,twigs
3.354,3723,89145,Alnus_japonica,twigs
3.383,2824,86510,Alnus_japonica,twigs
3.416,3376,74377,Alnus_japonica,twigs
3.43,2587,75678,Alnus_japonica,twigs
3.459,3292,93212,Alnus_japonica,twigs
3.483,1397,84696,Alnus_japonica,twigs
3.486,1199,88935,Alnus_japonica,twigs
3.49,1543,93238,Alnus_japonica,twigs
3.503,1756,84710,Alnus_japonica,twigs
3.527,1654,80826,Alnus_japonica,twigs
3.54,1576,76937,Alnus_japonica,twigs
3.559,1476,78921,Alnus_japonica,twigs
3.563,1891,78730,Alnus_japonica,twigs
3.586,4619,87695,Alnus_japonica,twigs
3.61,2880,85427,Alnus_japonica,twigs
3.643,16171,111449,Alnus_japonica,twigs
3.682,37900,158093,Alnus_japonica,twigs
3.716,6993,90407,Alnus_japonica,twigs
3.745,3317,113137,Alnus_japonica,twigs
3.779,3030,80759,Alnus_japonica,twigs
3.792,1773,71529,Alnus_japonica,twigs
3.806,1858,71805,Alnus_japonica,twigs
3.819,1784,78110,Alnus_japonica,twigs
3.848,2607,107506,Alnus_japonica,twigs
3.872,3408,103912,Alnus_japonica,twigs
3.905,5878,89459,Alnus_japonica,twigs
3.919,3722,83590,Alnus_japonica,twigs
3.948,1469,81147,Alnus_japonica,twigs
3.951,1828,89749,Alnus_japonica,twigs
3.965,1532,83439,Alnus_japonica,twigs
3.978,1861,86351,Alnus_japonica,twigs
4.002,1463,86430,Alnus_japonica,twigs
4.005,1381,90969,Alnus_japonica,twigs
4.009,1673,87138,Alnus_japonica,twigs
4.022,1521,78100,Alnus_japonica,twigs
4.042,1761,82045,Alnus_japonica,twigs
4.055,1768,82416,Alnus_japonica,twigs
4.078,4692,106043,Alnus_japonica,twigs
4.102,5307,118742,Alnus_japonica,twigs
4.141,3729,118109,Alnus_japonica,twigs
4.165,6707,116185,Alnus_japonica,twigs
4.188,6457,106098,Alnus_japonica,twigs
4.212,2311,97402,Alnus_japonica,twigs
4.251,1723,91532,Alnus_japonica,twigs
4.284,3073,108476,Alnus_japonica,twigs
4.324,6967,116943,Alnus_japonica,twigs
4.347,2958,111559,Alnus_japonica,twigs
4.381,3545,107298,Alnus_japonica,twigs
4.41,4250,141694,Alnus_japonica,twigs
4.443,1445,95476,Alnus_japonica,twigs
4.447,1598,114642,Alnus_japonica,twigs
4.46,1533,92988,Alnus_japonica,twigs
4.484,5957,127692,Alnus_japonica,twigs
4.513,10877,143908,Alnus_japonica,twigs
4.537,5990,135588,Alnus_japonica,twigs
4.57,2556,127183,Alnus_japonica,twigs
4.609,7749,133518,Alnus_japonica,twigs
4.643,6113,155491,Alnus_japonica,twigs
4.676,5373,168993,Alnus_japonica,twigs
4.716,12694,181421,Alnus_japonica,twigs
4.749,10033,161140,Alnus_japonica,twigs
4.789,11259,148735,Alnus_japonica,twigs
4.822,21616,222458,Alnus_japonica,twigs
4.856,9910,178853,Alnus_japonica,twigs
4.895,2382,125570,Alnus_japonica,twigs
4.909,2618,125202,Alnus_japonica,twigs
4.942,3885,130023,Alnus_japonica,twigs
4.981,5070,141558,Alnus_japonica,twigs
5.015,83920,295936,Alnus_japonica,twigs
5.048,113972,420554,Alnus_japonica,twigs
5.088,41536,239407,Alnus_japonica,twigs
5.121,9544,168235,Alnus_japonica,twigs
5.145,6107,143438,Alnus_japonica,twigs
5.174,2350,130455,Alnus_japonica,twigs
5.208,4918,137786,Alnus_japonica,twigs
5.241,5104,142874,Alnus_japonica,twigs
5.28,14241,158892,Alnus_japonica,twigs
5.314,9640,131605,Alnus_japonica,twigs
5.353,2663,122871,Alnus_japonica,twigs
5.387,13274,152171,Alnus_japonica,twigs
5.42,8662,159097,Alnus_japonica,twigs
5.459,10927,181014,Alnus_japonica,twigs
5.493,14406,181801,Alnus_japonica,twigs
5.527,31445,197884,Alnus_japonica,twigs
5.566,10508,164426,Alnus_japonica,twigs
5.599,3459,155736,Alnus_japonica,twigs
5.639,33244,217701,Alnus_japonica,twigs
5.672,19275,199321,Alnus_japonica,twigs
5.706,13641,171050,Alnus_japonica,twigs
5.745,35864,214970,Alnus_japonica,twigs
5.779,27024,228033,Alnus_japonica,twigs
5.818,17569,211516,Alnus_japonica,twigs
5.852,7880,173746,Alnus_japonica,twigs
5.885,2900,153070,Alnus_japonica,twigs
5.925,6575,143571,Alnus_japonica,twigs
5.948,26583,189942,Alnus_japonica,twigs
5.982,14763,167934,Alnus_japonica,twigs
6.011,8440,172577,Alnus_japonica,twigs
6.045,6903,169426,Alnus_japonica,twigs
6.078,2035,143464,Alnus_japonica,twigs
6.107,1648,130930,Alnus_japonica,twigs
6.121,1741,141785,Alnus_japonica,twigs
6.144,1921,146260,Alnus_japonica,twigs
6.168,6627,162565,Alnus_japonica,twigs
6.207,9211,176990,Alnus_japonica,twigs
6.241,5703,160016,Alnus_japonica,twigs
6.275,14723,211126,Alnus_japonica,twigs
6.314,11332,199511,Alnus_japonica,twigs
6.347,4115,150130,Alnus_japonica,twigs
6.387,2839,144195,Alnus_japonica,twigs
6.4,3344,140880,Alnus_japonica,twigs
6.424,2282,146656,Alnus_japonica,twigs
6.457,2649,149790,Alnus_japonica,twigs
6.487,1901,137462,Alnus_japonica,twigs
6.5,2459,145213,Alnus_japonica,twigs
6.524,12315,174413,Alnus_japonica,twigs
6.557,8745,159366,Alnus_japonica,twigs
6.597,4291,155939,Alnus_japonica,twigs
6.63,3747,156457,Alnus_japonica,twigs
6.654,5159,156470,Alnus_japonica,twigs
6.693,3846,159778,Alnus_japonica,twigs
6.717,12219,182675,Alnus_japonica,twigs
6.756,8614,215837,Alnus_japonica,twigs
6.79,7503,182203,Alnus_japonica,twigs
6.823,27498,251673,Alnus_japonica,twigs
6.863,8332,181189,Alnus_japonica,twigs
6.896,1745,141916,Alnus_japonica,twigs
6.92,2064,142502,Alnus_japonica,twigs
6.949,1743,142857,Alnus_japonica,twigs
6.973,77368,300657,Alnus_japonica,twigs
7.006,255664,661108,Alnus_japonica,twigs
7.046,124012,370188,Alnus_japonica,twigs
7.08,47232,211478,Alnus_japonica,twigs
